year,"DOI"
2015,"10.1111/j.1467-6478.2015.00733.x"
2016,"10.1111/j.1467-6478.2016.00737.x"
2016,"10.1111/j.1467-6478.2016.00738.x"
2016,"10.1111/j.1467-6478.2016.00739.x"
2016,"10.1111/j.1467-6478.2016.00740.x"
2016,"10.1111/j.1467-6478.2016.00741.x"
2016,"10.1111/j.1467-6478.2016.00742.x"
2016,"10.1111/j.1467-6478.2016.00743.x"
2016,"10.1111/j.1467-6478.2016.00744.x"
2016,"10.1111/j.1467-6478.2016.00745.x"
2016,"10.1111/j.1467-6478.2016.00748.x"
2016,"10.1111/j.1467-6478.2016.00749.x"
2016,"10.1111/j.1467-6478.2016.00750.x"
2016,"10.1111/j.1467-6478.2016.00751.x"
2016,"10.1111/j.1467-6478.2016.00752.x"
2016,"10.1111/j.1467-6478.2016.00753.x"
2016,"10.1111/j.1467-6478.2016.00754.x"
2016,"10.1111/j.1467-6478.2016.00758.x"
2016,"10.1111/j.1467-6478.2016.00759.x"
2016,"10.1111/j.1467-6478.2016.00760.x"
2016,"10.1111/j.1467-6478.2016.00761.x"
2016,"10.1111/j.1467-6478.2016.00762.x"
2016,"10.1111/j.1467-6478.2016.00763.x"
2016,"10.1111/j.1467-6478.2016.00764.x"
2016,"10.1111/j.1467-6478.2016.00765.x"
2016,"10.1111/jols.12000"
2016,"10.1111/jols.12001"
2016,"10.1111/jols.12002"
2016,"10.1111/jols.12003"
2016,"10.1111/jols.12004"
2016,"10.1111/jols.12005"
2016,"10.1111/jols.12006"
2016,"10.1111/jols.12007"
2017,"10.1111/jols.12011"
2017,"10.1111/jols.12012"
2017,"10.1111/jols.12013"
2017,"10.1111/jols.12014"
2017,"10.1111/jols.12015"
2017,"10.1111/jols.12016"
2017,"10.1111/jols.12017"
2017,"10.1111/jols.12018"
2017,"10.1111/jols.12022"
2017,"10.1111/jols.12023"
2017,"10.1111/jols.12024"
2017,"10.1111/jols.12025"
2017,"10.1111/jols.12026"
2017,"10.1111/jols.12027"
2017,"10.1111/jols.12028"
2017,"10.1111/jols.12029"
2017,"10.1111/jols.12033"
2017,"10.1111/jols.12034"
2017,"10.1111/jols.12035"
2017,"10.1111/jols.12036"
2017,"10.1111/jols.12037"
2017,"10.1111/jols.12038"
2017,"10.1111/jols.12039"
2017,"10.1111/jols.12046"
2017,"10.1111/jols.12047"
2017,"10.1111/jols.12048"
2017,"10.1111/jols.12049"
2017,"10.1111/jols.12050"
2017,"10.1111/jols.12051"
2017,"10.1111/jols.12052"
2017,"10.1111/jols.12053"
2017,"10.1111/jols.12055"
2017,"10.1111/jols.12056"
2017,"10.1111/jols.12057"
2017,"10.1111/jols.12058"
2017,"10.1111/jols.12059"
2017,"10.1111/jols.12060"
2017,"10.1111/jols.12061"
2017,"10.1111/jols.12062"
2017,"10.1111/jols.12063"
2017,"10.1111/jols.12064"
2017,"10.1111/jols.12065"
2017,"10.1111/jols.12066"
2017,"10.1111/jols.12067"
2017,"10.1111/jols.12068"
2017,"10.1111/jols.12071"
2017,"10.1111/jols.12072"
2018,"10.1111/jols.12073"
2018,"10.1111/jols.12075"
2018,"10.1111/jols.12076"
2018,"10.1111/jols.12077"
2018,"10.1111/jols.12078"
2018,"10.1111/jols.12079"
2018,"10.1111/jols.12080"
2018,"10.1111/jols.12081"
2018,"10.1111/jols.12082"
2018,"10.1111/jols.12083"
2018,"10.1111/jols.12084"
2018,"10.1111/jols.12086"
2018,"10.1111/jols.12087"
2018,"10.1111/jols.12094"
2018,"10.1111/jols.12095"
2018,"10.1111/jols.12096"
2018,"10.1111/jols.12097"
2018,"10.1111/jols.12100"
2018,"10.1111/jols.12101"
2018,"10.1111/jols.12102"
2018,"10.1111/jols.12103"
2018,"10.1111/jols.12104"
2018,"10.1111/jols.12105"
2018,"10.1111/jols.12106"
2018,"10.1111/jols.12107"
2018,"10.1111/jols.12108"
2018,"10.1111/jols.12109"
2018,"10.1111/jols.12110"
2018,"10.1111/jols.12111"
2018,"10.1111/jols.12112"
2018,"10.1111/jols.12113"
2018,"10.1111/jols.12118"
2018,"10.1111/jols.12119"
2018,"10.1111/jols.12120"
2018,"10.1111/jols.12121"
2018,"10.1111/jols.12122"
2018,"10.1111/jols.12123"
2018,"10.1111/jols.12124"
2018,"10.1111/jols.12125"
2018,"10.1111/jols.12126"
2018,"10.1111/jols.12128"
2018,"10.1111/jols.12129"
2018,"10.1111/jols.12130"
2018,"10.1111/jols.12131"
2018,"10.1111/jols.12132"
2018,"10.1111/jols.12133"
2018,"10.1111/jols.12134"
2018,"10.1111/jols.12135"
2018,"10.1111/jols.12136"
2018,"10.1111/jols.12137"
2019,"10.1111/jols.12140"
2019,"10.1111/jols.12141"
2019,"10.1111/jols.12142"
2019,"10.1111/jols.12143"
2019,"10.1111/jols.12144"
2019,"10.1111/jols.12145"
2019,"10.1111/jols.12146"
2019,"10.1111/jols.12147"
2019,"10.1111/jols.12148"
2019,"10.1111/jols.12149"
2019,"10.1111/jols.12151"
2019,"10.1111/jols.12152"
2019,"10.1111/jols.12153"
2019,"10.1111/jols.12154"
2019,"10.1111/jols.12155"
2019,"10.1111/jols.12156"
2019,"10.1111/jols.12157"
2019,"10.1111/jols.12158"
2019,"10.1111/jols.12159"
2019,"10.1111/jols.12167"
2019,"10.1111/jols.12168"
2019,"10.1111/jols.12169"
2019,"10.1111/jols.12170"
2019,"10.1111/jols.12171"
2019,"10.1111/jols.12172"
2019,"10.1111/jols.12173"
2019,"10.1111/jols.12174"
2019,"10.1111/jols.12175"
2019,"10.1111/jols.12176"
2019,"10.1111/jols.12177"
2019,"10.1111/jols.12179"
2019,"10.1111/jols.12180"
2019,"10.1111/jols.12181"
2019,"10.1111/jols.12182"
2019,"10.1111/jols.12183"
2019,"10.1111/jols.12184"
2019,"10.1111/jols.12185"
2019,"10.1111/jols.12186"
2019,"10.1111/jols.12188"
2019,"10.1111/jols.12189"
2019,"10.1111/jols.12190"
2019,"10.1111/jols.12191"
2019,"10.1111/jols.12192"
2019,"10.1111/jols.12193"
2019,"10.1111/jols.12194"
2019,"10.1111/jols.12195"
2019,"10.1111/jols.12196"
2019,"10.1111/jols.12197"
2019,"10.1111/jols.12198"
2020,"10.1111/jols.12210"
2020,"10.1111/jols.12211"
2020,"10.1111/jols.12212"
2020,"10.1111/jols.12213"
2020,"10.1111/jols.12214"
2020,"10.1111/jols.12215"
2020,"10.1111/jols.12216"
2020,"10.1111/jols.12217"
2020,"10.1111/jols.12218"
2020,"10.1111/jols.12219"
2020,"10.1111/jols.12220"
2020,"10.1111/jols.12221"
2020,"10.1111/jols.12222"
2020,"10.1111/jols.12223"
2020,"10.1111/jols.12224"
2020,"10.1111/jols.12225"
2020,"10.1111/jols.12226"
2020,"10.1111/jols.12228"
2020,"10.1111/jols.12229"
2020,"10.1111/jols.12230"
2020,"10.1111/jols.12235"
2020,"10.1111/jols.12236"
2020,"10.1111/jols.12237"
2020,"10.1111/jols.12238"
2020,"10.1111/jols.12239"
2020,"10.1111/jols.12240"
2020,"10.1111/jols.12241"
2020,"10.1111/jols.12242"
2020,"10.1111/jols.12243"
2020,"10.1111/jols.12244"
2020,"10.1111/jols.12245"
2020,"10.1111/jols.12246"
2020,"10.1111/jols.12247"
2020,"10.1111/jols.12248"
2020,"10.1111/jols.12249"
2020,"10.1111/jols.12250"
2020,"10.1111/jols.12251"
2020,"10.1111/jols.12252"
2020,"10.1111/jols.12253"
2020,"10.1111/jols.12254"
2020,"10.1111/jols.12255"
2020,"10.1111/jols.12256"
2020,"10.1111/jols.12257"
2020,"10.1111/jols.12258"
2020,"10.1111/jols.12259"
2020,"10.1111/jols.12260"
2020,"10.1111/jols.12261"
2020,"10.1111/jols.12262"
2020,"10.1111/jols.12264"
2020,"10.1111/jols.12265"
2020,"10.1111/jols.12266"
2020,"10.1111/jols.12267"
2020,"10.1111/jols.12268"
2020,"10.1111/jols.12269"
2020,"10.1111/jols.12270"
2020,"10.1111/jols.12271"
2020,"10.1111/jols.12272"
2020,"10.1111/jols.12273"
2021,"10.1111/jols.12276"
2021,"10.1111/jols.12277"
2021,"10.1111/jols.12278"
2021,"10.1111/jols.12279"
2021,"10.1111/jols.12280"
2021,"10.1111/jols.12281"
2021,"10.1111/jols.12282"
2021,"10.1111/jols.12283"
2021,"10.1111/jols.12284"
2021,"10.1111/jols.12287"
2021,"10.1111/jols.12288"
2021,"10.1111/jols.12289"
2021,"10.1111/jols.12290"
2021,"10.1111/jols.12291"
2021,"10.1111/jols.12292"
2021,"10.1111/jols.12293"
2021,"10.1111/jols.12294"
2021,"10.1111/jols.12295"
2021,"10.1111/jols.12297"
2021,"10.1111/jols.12304"
2021,"10.1111/jols.12305"
2021,"10.1111/jols.12306"
2021,"10.1111/jols.12307"
2021,"10.1111/jols.12308"
2021,"10.1111/jols.12309"
2021,"10.1111/jols.12310"
2021,"10.1111/jols.12311"
2021,"10.1111/jols.12312"
2021,"10.1111/jols.12313"
2021,"10.1111/jols.12314"
2021,"10.1111/jols.12317"
2021,"10.1111/jols.12318"
2021,"10.1111/jols.12319"
2021,"10.1111/jols.12320"
2021,"10.1111/jols.12321"
2021,"10.1111/jols.12322"
2021,"10.1111/jols.12323"
2021,"10.1111/jols.12324"
1978,"10.2307/1409624"
1978,"10.2307/1409625"
1978,"10.2307/1409626"
1978,"10.2307/1409627"
1978,"10.2307/1409628"
1978,"10.2307/1409629"
1978,"10.2307/1409630"
1978,"10.2307/1409631"
1978,"10.2307/1409632"
1978,"10.2307/1409633"
1978,"10.2307/1409634"
1978,"10.2307/1409635"
1978,"10.2307/1409636"
1975,"10.2307/1409641"
1975,"10.2307/1409642"
1975,"10.2307/1409643"
1975,"10.2307/1409644"
1975,"10.2307/1409645"
1975,"10.2307/1409646"
1975,"10.2307/1409647"
1975,"10.2307/1409648"
1975,"10.2307/1409649"
1975,"10.2307/1409650"
1975,"10.2307/1409651"
1975,"10.2307/1409652"
1975,"10.2307/1409653"
1975,"10.2307/1409654"
1975,"10.2307/1409655"
1980,"10.2307/1409658"
1980,"10.2307/1409659"
1980,"10.2307/1409660"
1980,"10.2307/1409661"
1980,"10.2307/1409662"
1980,"10.2307/1409663"
1980,"10.2307/1409664"
1980,"10.2307/1409665"
1980,"10.2307/1409666"
1980,"10.2307/1409667"
1980,"10.2307/1409668"
1980,"10.2307/1409669"
1977,"10.2307/1409673"
1977,"10.2307/1409674"
1977,"10.2307/1409675"
1977,"10.2307/1409676"
1977,"10.2307/1409677"
1977,"10.2307/1409678"
1977,"10.2307/1409679"
1977,"10.2307/1409680"
1977,"10.2307/1409681"
1977,"10.2307/1409682"
1977,"10.2307/1409683"
1977,"10.2307/1409684"
1977,"10.2307/1409685"
1974,"10.2307/1409690"
1974,"10.2307/1409691"
1974,"10.2307/1409692"
1974,"10.2307/1409693"
1974,"10.2307/1409694"
1974,"10.2307/1409695"
1974,"10.2307/1409696"
1974,"10.2307/1409697"
1974,"10.2307/1409698"
1974,"10.2307/1409699"
1974,"10.2307/1409700"
1979,"10.2307/1409704"
1979,"10.2307/1409705"
1979,"10.2307/1409706"
1979,"10.2307/1409707"
1979,"10.2307/1409708"
1979,"10.2307/1409709"
1979,"10.2307/1409710"
1979,"10.2307/1409711"
1979,"10.2307/1409712"
1979,"10.2307/1409713"
1979,"10.2307/1409714"
1979,"10.2307/1409715"
1981,"10.2307/1409719"
1981,"10.2307/1409720"
1981,"10.2307/1409721"
1981,"10.2307/1409722"
1981,"10.2307/1409723"
1981,"10.2307/1409724"
1981,"10.2307/1409725"
1981,"10.2307/1409726"
1981,"10.2307/1409727"
1981,"10.2307/1409728"
1981,"10.2307/1409729"
1981,"10.2307/1409730"
1977,"10.2307/1409733"
1977,"10.2307/1409734"
1977,"10.2307/1409735"
1977,"10.2307/1409736"
1977,"10.2307/1409737"
1977,"10.2307/1409738"
1977,"10.2307/1409739"
1977,"10.2307/1409740"
1977,"10.2307/1409741"
1977,"10.2307/1409742"
1977,"10.2307/1409743"
1977,"10.2307/1409744"
1977,"10.2307/1409745"
1977,"10.2307/1409746"
1977,"10.2307/1409747"
1977,"10.2307/1409748"
1980,"10.2307/1409751"
1980,"10.2307/1409752"
1980,"10.2307/1409753"
1980,"10.2307/1409754"
1980,"10.2307/1409755"
1980,"10.2307/1409756"
1980,"10.2307/1409757"
1980,"10.2307/1409758"
1980,"10.2307/1409759"
1980,"10.2307/1409760"
1980,"10.2307/1409761"
1979,"10.2307/1409765"
1979,"10.2307/1409766"
1979,"10.2307/1409767"
1979,"10.2307/1409768"
1979,"10.2307/1409769"
1979,"10.2307/1409770"
1979,"10.2307/1409771"
1979,"10.2307/1409772"
1979,"10.2307/1409773"
1979,"10.2307/1409774"
1979,"10.2307/1409775"
1979,"10.2307/1409776"
1979,"10.2307/1409777"
1975,"10.2307/1409781"
1975,"10.2307/1409782"
1975,"10.2307/1409783"
1975,"10.2307/1409784"
1975,"10.2307/1409785"
1975,"10.2307/1409786"
1975,"10.2307/1409787"
1975,"10.2307/1409788"
1975,"10.2307/1409789"
1975,"10.2307/1409790"
1975,"10.2307/1409791"
1975,"10.2307/1409792"
1976,"10.2307/1409796"
1976,"10.2307/1409797"
1976,"10.2307/1409798"
1976,"10.2307/1409799"
1976,"10.2307/1409800"
1976,"10.2307/1409801"
1976,"10.2307/1409802"
1976,"10.2307/1409803"
1976,"10.2307/1409804"
1976,"10.2307/1409805"
1976,"10.2307/1409806"
1976,"10.2307/1409807"
1976,"10.2307/1409808"
1976,"10.2307/1409809"
1976,"10.2307/1409813"
1976,"10.2307/1409814"
1976,"10.2307/1409815"
1976,"10.2307/1409816"
1976,"10.2307/1409817"
1976,"10.2307/1409818"
1976,"10.2307/1409819"
1976,"10.2307/1409820"
1976,"10.2307/1409821"
1976,"10.2307/1409822"
1976,"10.2307/1409823"
1976,"10.2307/1409824"
1976,"10.2307/1409825"
1976,"10.2307/1409826"
1976,"10.2307/1409827"
1976,"10.2307/1409828"
1981,"10.2307/1409832"
1981,"10.2307/1409833"
1981,"10.2307/1409834"
1981,"10.2307/1409835"
1981,"10.2307/1409836"
1981,"10.2307/1409837"
1981,"10.2307/1409838"
1981,"10.2307/1409839"
1981,"10.2307/1409840"
1981,"10.2307/1409841"
1978,"10.2307/1409845"
1978,"10.2307/1409846"
1978,"10.2307/1409847"
1978,"10.2307/1409848"
1978,"10.2307/1409849"
1978,"10.2307/1409850"
1978,"10.2307/1409851"
1978,"10.2307/1409852"
1978,"10.2307/1409853"
1978,"10.2307/1409854"
1978,"10.2307/1409855"
1978,"10.2307/1409856"
1978,"10.2307/1409857"
1978,"10.2307/1409858"
1978,"10.2307/1409859"
1974,"10.2307/1409863"
1974,"10.2307/1409864"
1974,"10.2307/1409865"
1974,"10.2307/1409866"
1974,"10.2307/1409867"
1974,"10.2307/1409868"
1974,"10.2307/1409869"
1974,"10.2307/1409870"
1974,"10.2307/1409871"
1974,"10.2307/1409872"
1974,"10.2307/1409873"
1974,"10.2307/1409874"
1988,"10.2307/1409878"
1988,"10.2307/1409879"
1988,"10.2307/1409880"
1988,"10.2307/1409881"
1988,"10.2307/1409882"
1988,"10.2307/1409883"
1988,"10.2307/1409884"
1984,"10.2307/1409887"
1984,"10.2307/1409888"
1984,"10.2307/1409889"
1984,"10.2307/1409890"
1984,"10.2307/1409891"
1984,"10.2307/1409892"
1984,"10.2307/1409893"
1984,"10.2307/1409894"
1990,"10.2307/1409898"
1990,"10.2307/1409899"
1990,"10.2307/1409900"
1990,"10.2307/1409901"
1990,"10.2307/1409902"
1990,"10.2307/1409903"
1992,"10.2307/1409907"
1992,"10.2307/1409908"
1992,"10.2307/1409909"
1992,"10.2307/1409910"
1992,"10.2307/1409911"
1992,"10.2307/1409912"
1992,"10.2307/1409913"
1986,"10.2307/1409916"
1986,"10.2307/1409917"
1986,"10.2307/1409918"
1986,"10.2307/1409919"
1986,"10.2307/1409920"
1986,"10.2307/1409921"
1986,"10.2307/1409922"
1986,"10.2307/1409923"
1986,"10.2307/1409924"
1986,"10.2307/1409925"
1984,"10.2307/1409929"
1984,"10.2307/1409930"
1984,"10.2307/1409931"
1984,"10.2307/1409932"
1984,"10.2307/1409933"
1984,"10.2307/1409934"
1984,"10.2307/1409935"
1984,"10.2307/1409936"
1984,"10.2307/1409937"
1984,"10.2307/1409939"
1987,"10.2307/1409941"
1987,"10.2307/1409942"
1987,"10.2307/1409943"
1987,"10.2307/1409944"
1987,"10.2307/1409945"
1987,"10.2307/1409946"
1987,"10.2307/1409947"
1990,"10.2307/1409951"
1990,"10.2307/1409952"
1990,"10.2307/1409953"
1990,"10.2307/1409954"
1990,"10.2307/1409955"
1990,"10.2307/1409956"
1990,"10.2307/1409957"
1990,"10.2307/1409958"
1990,"10.2307/1409959"
1990,"10.2307/1409960"
1985,"10.2307/1409963"
1985,"10.2307/1409964"
1985,"10.2307/1409965"
1985,"10.2307/1409966"
1985,"10.2307/1409967"
1985,"10.2307/1409968"
1985,"10.2307/1409969"
1985,"10.2307/1409970"
1988,"10.2307/1409974"
1988,"10.2307/1409975"
1988,"10.2307/1409976"
1988,"10.2307/1409977"
1988,"10.2307/1409978"
1988,"10.2307/1409979"
1988,"10.2307/1409980"
1988,"10.2307/1409981"
1989,"10.2307/1409984"
1989,"10.2307/1409985"
1989,"10.2307/1409986"
1989,"10.2307/1409987"
1989,"10.2307/1409988"
1989,"10.2307/1409989"
1989,"10.2307/1409990"
1989,"10.2307/1409991"
1989,"10.2307/1409992"
1989,"10.2307/1409993"
1983,"10.2307/1409998"
1983,"10.2307/1409999"
1983,"10.2307/1410000"
1983,"10.2307/1410001"
1983,"10.2307/1410002"
1983,"10.2307/1410003"
1983,"10.2307/1410004"
1983,"10.2307/1410005"
1983,"10.2307/1410006"
1983,"10.2307/1410007"
1983,"10.2307/1410008"
1983,"10.2307/1410009"
1986,"10.2307/1410013"
1986,"10.2307/1410014"
1986,"10.2307/1410015"
1986,"10.2307/1410016"
1986,"10.2307/1410017"
1986,"10.2307/1410018"
1986,"10.2307/1410019"
1986,"10.2307/1410020"
1986,"10.2307/1410021"
1992,"10.2307/1410025"
1992,"10.2307/1410026"
1992,"10.2307/1410027"
1992,"10.2307/1410028"
1992,"10.2307/1410029"
1992,"10.2307/1410030"
1992,"10.2307/1410031"
1992,"10.2307/1410032"
1992,"10.2307/1410033"
1992,"10.2307/1410034"
1992,"10.2307/1410035"
1992,"10.2307/1410036"
1984,"10.2307/1410038"
1984,"10.2307/1410039"
1984,"10.2307/1410040"
1984,"10.2307/1410041"
1984,"10.2307/1410042"
1984,"10.2307/1410043"
1984,"10.2307/1410044"
1984,"10.2307/1410045"
1984,"10.2307/1410046"
1984,"10.2307/1410047"
1988,"10.2307/1410051"
1988,"10.2307/1410052"
1988,"10.2307/1410053"
1988,"10.2307/1410054"
1988,"10.2307/1410055"
1988,"10.2307/1410056"
1992,"10.2307/1410061"
1992,"10.2307/1410062"
1992,"10.2307/1410063"
1992,"10.2307/1410064"
1992,"10.2307/1410065"
1992,"10.2307/1410066"
1992,"10.2307/1410067"
1988,"10.2307/1410071"
1988,"10.2307/1410072"
1988,"10.2307/1410073"
1988,"10.2307/1410074"
1988,"10.2307/1410075"
1988,"10.2307/1410076"
1988,"10.2307/1410077"
1988,"10.2307/1410078"
1988,"10.2307/1410079"
1988,"10.2307/1410080"
1990,"10.2307/1410083"
1990,"10.2307/1410084"
1990,"10.2307/1410085"
1990,"10.2307/1410086"
1990,"10.2307/1410087"
1990,"10.2307/1410088"
1990,"10.2307/1410089"
1990,"10.2307/1410090"
1990,"10.2307/1410091"
1991,"10.2307/1410095"
1991,"10.2307/1410096"
1991,"10.2307/1410097"
1991,"10.2307/1410098"
1991,"10.2307/1410099"
1991,"10.2307/1410100"
1991,"10.2307/1410101"
1991,"10.2307/1410102"
1991,"10.2307/1410103"
1991,"10.2307/1410104"
1991,"10.2307/1410105"
1991,"10.2307/1410106"
1993,"10.2307/1410108"
1993,"10.2307/1410109"
1993,"10.2307/1410110"
1993,"10.2307/1410111"
1993,"10.2307/1410112"
1993,"10.2307/1410113"
1993,"10.2307/1410114"
1993,"10.2307/1410115"
1993,"10.2307/1410116"
1985,"10.2307/1410119"
1985,"10.2307/1410120"
1985,"10.2307/1410121"
1985,"10.2307/1410122"
1985,"10.2307/1410123"
1985,"10.2307/1410124"
1985,"10.2307/1410125"
1985,"10.2307/1410126"
1985,"10.2307/1410127"
1985,"10.2307/1410128"
1985,"10.2307/1410129"
1985,"10.2307/1410130"
1985,"10.2307/1410131"
1985,"10.2307/1410132"
1991,"10.2307/1410136"
1991,"10.2307/1410137"
1991,"10.2307/1410138"
1991,"10.2307/1410139"
1991,"10.2307/1410140"
1991,"10.2307/1410141"
1988,"10.2307/1410144"
1988,"10.2307/1410145"
1988,"10.2307/1410146"
1988,"10.2307/1410147"
1988,"10.2307/1410148"
1988,"10.2307/1410149"
1988,"10.2307/1410150"
1988,"10.2307/1410151"
1990,"10.2307/1410155"
1990,"10.2307/1410156"
1990,"10.2307/1410157"
1990,"10.2307/1410158"
1990,"10.2307/1410159"
1990,"10.2307/1410160"
1990,"10.2307/1410161"
1990,"10.2307/1410162"
1993,"10.2307/1410165"
1993,"10.2307/1410166"
1993,"10.2307/1410167"
1993,"10.2307/1410168"
1993,"10.2307/1410169"
1982,"10.2307/1410173"
1982,"10.2307/1410174"
1982,"10.2307/1410175"
1982,"10.2307/1410176"
1982,"10.2307/1410177"
1982,"10.2307/1410178"
1982,"10.2307/1410179"
1982,"10.2307/1410180"
1982,"10.2307/1410181"
1982,"10.2307/1410182"
1982,"10.2307/1410183"
1987,"10.2307/1410186"
1987,"10.2307/1410187"
1987,"10.2307/1410188"
1987,"10.2307/1410189"
1987,"10.2307/1410190"
1987,"10.2307/1410191"
1987,"10.2307/1410192"
1987,"10.2307/1410193"
1991,"10.2307/1410196"
1991,"10.2307/1410197"
1991,"10.2307/1410198"
1991,"10.2307/1410199"
1991,"10.2307/1410200"
1991,"10.2307/1410201"
1991,"10.2307/1410202"
1993,"10.2307/1410207"
1993,"10.2307/1410208"
1993,"10.2307/1410209"
1993,"10.2307/1410210"
1993,"10.2307/1410211"
1993,"10.2307/1410212"
1993,"10.2307/1410213"
1993,"10.2307/1410214"
1993,"10.2307/1410215"
1993,"10.2307/1410216"
1992,"10.2307/1410220"
1992,"10.2307/1410221"
1992,"10.2307/1410222"
1992,"10.2307/1410223"
1992,"10.2307/1410224"
1992,"10.2307/1410225"
1992,"10.2307/1410226"
1983,"10.2307/1410230"
1983,"10.2307/1410231"
1983,"10.2307/1410232"
1983,"10.2307/1410233"
1983,"10.2307/1410234"
1983,"10.2307/1410235"
1983,"10.2307/1410236"
1983,"10.2307/1410237"
1983,"10.2307/1410238"
1983,"10.2307/1410239"
1985,"10.2307/1410244"
1985,"10.2307/1410245"
1985,"10.2307/1410246"
1985,"10.2307/1410247"
1985,"10.2307/1410248"
1985,"10.2307/1410249"
1985,"10.2307/1410250"
1987,"10.2307/1410255"
1987,"10.2307/1410256"
1987,"10.2307/1410257"
1987,"10.2307/1410258"
1987,"10.2307/1410259"
1987,"10.2307/1410260"
1987,"10.2307/1410261"
1987,"10.2307/1410262"
1987,"10.2307/1410263"
1994,"10.2307/1410267"
1994,"10.2307/1410268"
1994,"10.2307/1410269"
1994,"10.2307/1410270"
1994,"10.2307/1410271"
1994,"10.2307/1410272"
1994,"10.2307/1410273"
1994,"10.2307/1410274"
1994,"10.2307/1410275"
1994,"10.2307/1410276"
1986,"10.2307/1410279"
1986,"10.2307/1410280"
1986,"10.2307/1410281"
1986,"10.2307/1410282"
1986,"10.2307/1410283"
1986,"10.2307/1410284"
1986,"10.2307/1410285"
1986,"10.2307/1410286"
1986,"10.2307/1410287"
1986,"10.2307/1410288"
1986,"10.2307/1410289"
1987,"10.2307/1410292"
1987,"10.2307/1410293"
1987,"10.2307/1410294"
1987,"10.2307/1410295"
1987,"10.2307/1410296"
1987,"10.2307/1410297"
1987,"10.2307/1410298"
1987,"10.2307/1410299"
1987,"10.2307/1410300"
1987,"10.2307/1410301"
1987,"10.2307/1410302"
1987,"10.2307/1410303"
1987,"10.2307/1410304"
1987,"10.2307/1410305"
1993,"10.2307/1410308"
1993,"10.2307/1410309"
1993,"10.2307/1410310"
1993,"10.2307/1410311"
1993,"10.2307/1410312"
1991,"10.2307/1410315"
1991,"10.2307/1410316"
1991,"10.2307/1410317"
1991,"10.2307/1410318"
1991,"10.2307/1410319"
1991,"10.2307/1410320"
1991,"10.2307/1410321"
1991,"10.2307/1410322"
1991,"10.2307/1410323"
1991,"10.2307/1410324"
1989,"10.2307/1410327"
1989,"10.2307/1410328"
1989,"10.2307/1410329"
1989,"10.2307/1410330"
1989,"10.2307/1410331"
1989,"10.2307/1410332"
1989,"10.2307/1410333"
1989,"10.2307/1410334"
1989,"10.2307/1410335"
1989,"10.2307/1410336"
1989,"10.2307/1410337"
1989,"10.2307/1410338"
1989,"10.2307/1410339"
1982,"10.2307/1410343"
1982,"10.2307/1410344"
1982,"10.2307/1410345"
1982,"10.2307/1410346"
1982,"10.2307/1410347"
1982,"10.2307/1410348"
1982,"10.2307/1410349"
1982,"10.2307/1410350"
1982,"10.2307/1410351"
1982,"10.2307/1410352"
1982,"10.2307/1410353"
1982,"10.2307/1410354"
1989,"10.2307/1410357"
1989,"10.2307/1410358"
1989,"10.2307/1410359"
1989,"10.2307/1410360"
1989,"10.2307/1410361"
1989,"10.2307/1410362"
1989,"10.2307/1410363"
1989,"10.2307/1410364"
1995,"10.2307/1410402"
1995,"10.2307/1410403"
1995,"10.2307/1410404"
1995,"10.2307/1410405"
1995,"10.2307/1410406"
1995,"10.2307/1410407"
1995,"10.2307/1410408"
1995,"10.2307/1410409"
1995,"10.2307/1410410"
1995,"10.2307/1410411"
1995,"10.2307/1410412"
1995,"10.2307/1410413"
1996,"10.2307/1410415"
1996,"10.2307/1410416"
1996,"10.2307/1410417"
1996,"10.2307/1410418"
1996,"10.2307/1410419"
1996,"10.2307/1410420"
1996,"10.2307/1410421"
1996,"10.2307/1410422"
1996,"10.2307/1410423"
1996,"10.2307/1410464"
1996,"10.2307/1410465"
1996,"10.2307/1410466"
1996,"10.2307/1410467"
1996,"10.2307/1410468"
1996,"10.2307/1410469"
1996,"10.2307/1410470"
1996,"10.2307/1410471"
1996,"10.2307/1410472"
1996,"10.2307/1410476"
1996,"10.2307/1410477"
1996,"10.2307/1410478"
1996,"10.2307/1410479"
1996,"10.2307/1410480"
1996,"10.2307/1410481"
1996,"10.2307/1410482"
1996,"10.2307/1410483"
1996,"10.2307/1410484"
1996,"10.2307/1410485"
1996,"10.2307/1410486"
1996,"10.2307/1410487"
1996,"10.2307/1410488"
1996,"10.2307/1410489"
1996,"10.2307/1410490"
1995,"10.2307/1410584"
1995,"10.2307/1410585"
1995,"10.2307/1410586"
1995,"10.2307/1410587"
1995,"10.2307/1410588"
1995,"10.2307/1410589"
1995,"10.2307/1410590"
1995,"10.2307/1410591"
1995,"10.2307/1410592"
1995,"10.2307/1410593"
1995,"10.2307/1410594"
1995,"10.2307/1410595"
1995,"10.2307/1410596"
1995,"10.2307/1410610"
1995,"10.2307/1410611"
1995,"10.2307/1410612"
1995,"10.2307/1410613"
1995,"10.2307/1410614"
1995,"10.2307/1410615"
1995,"10.2307/1410616"
1995,"10.2307/1410617"
1995,"10.2307/1410618"
1995,"10.2307/1410619"
1994,"10.2307/1410665"
1994,"10.2307/1410666"
1994,"10.2307/1410667"
1994,"10.2307/1410668"
1994,"10.2307/1410669"
1994,"10.2307/1410670"
1994,"10.2307/1410671"
1994,"10.2307/1410672"
1994,"10.2307/1410673"
1994,"10.2307/1410674"
1994,"10.2307/1410675"
1994,"10.2307/1410678"
